#  wl(um)    flux(Jy)  eflux(Jy) 
  13.20110   0.000906   0.000163 
  13.26158   0.000823   0.000168 
  13.32206   0.000735   0.000171 
  13.38255   0.000606   0.000170 
  13.44303   0.000366   0.000177 
  13.50352   0.000377   0.000177 
  13.56400   0.000284   0.000181 
  13.62448   0.000436   0.000182 
  13.68497   0.000879   0.000187 
  13.74545   0.000466   0.000189 
  13.80593   0.000765   0.000194 
  13.86642   0.000699   0.000197 
  13.92690   0.000480   0.000205 
  13.98738   0.000710   0.000204 
  14.04787   0.000460   0.000209 
  14.10835   0.000686   0.000225 
  14.16884   0.000549   0.000224 
