#  wl(um)    flux(Jy)  eflux(Jy) 
  13.62448   0.000928   0.000231 
  13.68497   0.000894   0.000233 
  13.74545   0.001145   0.000242 
  13.80593   0.001095   0.000246 
  13.86642   0.000898   0.000259 
  13.92690   0.001172   0.000276 
  13.98738   0.001027   0.000278 
  14.04787   0.000732   0.000280 
  14.10835   0.000999   0.000289 
  14.16884   0.001096   0.000281 
